微博id,评论页码,评论id,评论时间,评论者赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容
4.95E+15,9,4.95E+15,2023/9/17 8:54,0,来自广东,山野吃货,6334574555,男,41,245,乘警在哪？干吃饭不做事？
4.95E+15,9,4.95E+15,2023/9/17 8:44,0,来自上海,o小怂包,5091912327,女,871,264.7万,//@帝国刘怼王脾气很大:太嚣张了吧 这种人就该好好治治
4.95E+15,9,4.95E+15,2023/9/17 8:25,0,来自浙江,荞七不吃葱,5864763553,女,949,117,所以这个行为什么时候出宣传片呢就针对高铁化妆的女生，这种男的你是管都不管一下啊
4.95E+15,9,4.95E+15,2023/9/17 2:02,0,来自日本,4083_,3970306956,男,43,2300,警察来了 给判个互殴
4.95E+15,9,4.95E+15,2023/9/16 21:58,0,来自安徽,关山悬月,7552334824,男,8604,3.3万,文明的社会，出现这样不可理解的事，施暴者要好好处理下。
4.95E+15,9,4.95E+15,2023/9/16 21:33,0,来自新疆,乌鱼子酱2333,7693779952,女,196,649,没人管才是最可怕的
4.95E+15,10,4.95E+15,2023/9/16 21:23,0,来自河北,潋滟光生彩,6822310452,女,266,1.4万,十有八九最后是互殴
4.95E+15,10,4.95E+15,2023/9/16 21:21,0,来自广东,萌蠢的爱丽丝大人,1475637047,女,221,3548,简直气死人了，这种人这辈子都不要让乘坐交通工具了
4.95E+15,10,4.95E+15,2023/9/16 21:17,0,来自江苏,尼克安闲,1903951291,男,4492,18.7万,//@你好叻啊十仔:三个人及以上可以定性为黑社会团伙性质了吧
4.95E+15,10,4.95E+15,2023/9/16 21:16,0,来自河北,麻酥酥的呦,6240596320,男,179,25.3万,有回击的动作，定性~互殴~~
4.95E+15,10,4.95E+15,2023/9/16 20:47,0,来自四川,会变成星星的,5603138513,女,114,51,好恐怖啊
4.95E+15,10,4.95E+15,2023/9/16 20:00,0,来自河北,小恒谷,1562895445,男,1271,530,跋扈惯了
4.95E+15,10,4.95E+15,2023/9/16 19:32,1,来自山东,一条大鱼游啊游yu,3253682867,男,151,121,乘务员和乘警呢？十分钟没一个路过的么
4.95E+15,10,4.95E+15,2023/9/16 18:59,0,来自广东,学医的大锅巴,6189588297,男,442,1.4万,换的时候是不是就吵架了
4.95E+15,10,4.95E+15,2023/9/16 17:44,0,来自湖北,AUo_OK,3454346812,女,106,71,不要和解 都送进去
4.95E+15,10,4.95E+15,2023/9/16 17:41,0,来自安徽,鱼于北,6482110609,女,114,11,三男子占座理亏还打人
4.95E+15,10,4.95E+15,2023/9/16 17:25,0,来自贵州,失眠的树D_,1767634704,女,348,1.1万,希望早日有相关政策整治公共交通工具上的i怒人
4.95E+15,10,4.95E+15,2023/9/16 17:10,0,来自江苏,丨凌漪丨,1695014720,女,1997,4343,打架的不管 管化妆
4.95E+15,10,4.95E+15,2023/9/16 17:10,0,来自广东,虫儿一边2015,3996699452,女,869,6.2万,乘务人员呢？
4.95E+15,10,4.95E+15,2023/9/16 17:06,0,来自吉林,祝融问天,2423737071,男,60,203,这么嚣张？
4.95E+15,10,4.95E+15,2023/9/16 16:59,0,来自浙江,sdLTsHy,7326480851,男,56,129,素质差
4.95E+15,10,4.95E+15,2023/9/16 16:57,0,来自天津,介么滴唯米,1143592344,女,802,57,10分钟，竟然没有人管?高铁上的乘务员，乘警，什么的都死了吗？
4.95E+15,10,4.95E+15,2023/9/16 16:48,1,来自福建,ConscientiousIceCream,1759454437,女,461,288,除了法律范围内的处罚外，建议把这三个人列入禁止乘坐铁路系统的黑名单
4.95E+15,10,4.95E+15,2023/9/16 16:45,0,来自四川,Mercedes_c_y_n,1751201090,女,600,646,好吓人啊
4.95E+15,10,4.95E+15,2023/9/16 16:36,0,来自上海,喬卡儿,3222165842,男,409,185,就没人制止？都是什么人种
4.95E+15,10,4.95E+15,2023/9/16 16:32,0,来自黑龙江,我想要去我想去的地方,7468211482,男,288,35,乘警抓化妆的去了？还是忙着给盒饭贴标签？
4.95E+15,11,4.95E+15,2023/9/16 16:25,0,来自广东,一团烫手的喵,2737224123,女,946,551,抓化妆的去啦？
4.95E+15,11,4.95E+15,2023/9/16 16:25,0,来自广东,阿婼y,6358276366,女,52,2,一打三！这分明就是武林中人欺负平民百姓，互殴没跑了
4.95E+15,11,4.95E+15,2023/9/16 16:12,1,来自北京,冰上尉,1370234794,男,5264,1468,处理打人者
4.95E+15,11,4.95E+15,2023/9/16 16:02,0,来自湖北,久阅,3911246261,女,1519,283,这种人建议直接拉到铁路黑名单吧
4.95E+15,11,4.95E+15,2023/9/16 16:00,0,来自内蒙古,小黄鱼儿rr_,5390362506,女,92,115,我尼玛  报警  要钱
4.95E+15,11,4.95E+15,2023/9/16 15:59,0,来自浙江,happy热哥,1704832685,男,3278,93.1万,对于这种人应该永久拉入黑名单
4.95E+15,11,4.95E+15,2023/9/16 15:58,0,来自北京,明心理理,5183494389,女,539,13,看看，最可恶de永远是成年人
4.95E+15,11,4.95E+15,2023/9/16 15:47,0,来自北京,柏万军-灯光顾问,1992760773,男,9042,4.9万,必须严惩凶手
4.95E+15,11,4.95E+15,2023/9/16 15:46,0,来自广西,妙鲜包纸,7023750251,女,3228,62,除了受害人，其他真不需要打码了
4.95E+15,11,4.95E+15,2023/9/16 15:46,1,来自江苏,老虎爱吃狐萝卜,7025197142,女,486,86,还手了，不会又定为互殴吧？
4.95E+15,11,4.95E+15,2023/9/16 15:44,1,来自广东,LINWEIZHOU,2584544347,男,148,415,人家卖35元盒饭去了
4.95E+15,11,4.95E+15,2023/9/16 15:33,0,来自福建,洺厘ni_,7284806353,女,814,57,乘务员你在哪
4.95E+15,11,4.95E+15,2023/9/16 15:31,0,来自四川,淳色缭乱_aj9,1769445393,女,801,600,这种人就该终身禁坐，飞机也禁怕他在飞机上搞破坏，以后让他自己走去！坐等警方处理。
4.95E+15,11,4.95E+15,2023/9/16 15:28,0,来自安徽,数学杨威,5120863412,男,584,76.7万,刑拘打人者
4.95E+15,11,4.95E+15,2023/9/16 15:27,0,来自上海,雁妃娘娘,2613898752,女,685,602,关注后续！
4.95E+15,11,4.95E+15,2023/9/16 15:27,0,来自湖北,北纬涂地,7654167007,女,471,60,10分钟？都没人管管吗
4.95E+15,11,4.95E+15,2023/9/16 15:23,0,来自中国澳门,Sincen_,2532264127,男,388,129,周五在去深圳的船上，我起身去买水，我按票入座的行李被一对夫妻拿到一旁。当我回到座位上，对方直接完全无视我，非常无语，想了想，为了不影响其他乘客，我只好让阿姨把我放在内侧的伞拿出来，坐到一边…有些人的素质可见一斑。
4.95E+15,11,4.95E+15,2023/9/16 15:21,0,来自北京,黄埔一投,1342378237,男,950,176万,动车上的违法犯罪行为有铁路公安处置，请等待铁路警方调查、处理通报。
4.95E+15,11,4.95E+15,2023/9/16 15:20,0,来自浙江,落星向辉,3946741355,男,427,1483,这种人直接黑名单吧
4.95E+15,12,4.95E+15,2023/9/16 15:13,0,来自广东,X兄友弟恭W,7305590747,女,674,67,请将抢占他人座位的人拉黑永久禁止高铁出行2023年还有如此嚣张跋扈占座行为！！！！
4.95E+15,12,4.95E+15,2023/9/16 15:11,0,来自广东,只想谈恋爱ai,7493070755,男,251,8,这女孩的父亲看了不得吧这三个打死
4.95E+15,12,4.95E+15,2023/9/16 15:09,0,来自广东,只想谈恋爱ai,7493070755,男,251,8,不是一家人，不进一家门，一家子的坏蛋
4.95E+15,12,4.95E+15,2023/9/16 15:06,0,来自山东,灵魂天性释放聚集地,7420493005,男,217,19,这种人就该摁住三个其中一个人往死里揍，直接插她双眼让她们知道谁也不是好惹的
4.95E+15,12,4.95E+15,2023/9/16 15:05,0,来自湖北,多米当卡ih,6971903932,女,210,40,人渣
4.95E+15,12,4.95E+15,2023/9/16 15:03,0,来自江苏,千夜宁521风霜雪6,6520567135,男,3389,103,这些人怎么有底气的，无理取闹
4.95E+15,12,4.95E+15,2023/9/16 15:02,0,来自广东,花兮颜_,7152689494,女,164,155,殴打十分钟？？高铁的工作人员都si了被打十分钟都没人来管
4.95E+15,12,4.95E+15,2023/9/16 15:00,0,来自天津,愿今生与你一起到白头,2371283207,女,5337,452,殴打的时候，乘警在哪里，怎么感觉现在越来越不安全了，那些保护人民生命安全的人，哪里去了
4.95E+15,12,4.95E+15,2023/9/16 14:58,0,来自广东,杂草沫在江南,5331909931,男,398,522,我之前在高铁上遇到东北的一个男的，占了我的位置，我很礼貌的跟他说我的位置，结果被他大骂一顿（侮辱说我不识字，还让我给他看手机，我不给他就一直骂，我自己又确认了一遍位置没错。后面我就自己走到两个车厢连接处站着，我旁边的人说那东北爷们把他旁边的人都骂了一遍。太变态了！
4.95E+15,12,4.95E+15,2023/9/16 14:58,0,来自黑龙江,贰月宁好,1945202383,男,50,4459,河北除了打架就是S人
4.95E+15,12,4.95E+15,2023/9/16 14:57,0,来自黑龙江,风信子yoyo,7405403641,女,266,11,这要是一个190，200斤壮汉，我看他们三个敢不敢
4.95E+15,12,4.95E+15,2023/9/16 14:57,0,来自海南,一只特立独行的猴,2562610694,女,143,3260,可以抓去拘留了
4.95E+15,12,4.95E+15,2023/9/16 14:55,0,来自江西,清醒自救指南,7718637478,女,391,23,我想知道后续
4.95E+15,12,4.95E+15,2023/9/16 14:52,0,来自天津,luvvpuppy_,7725919308,男,419,34,乘务员乘警成摆设了？
4.95E+15,12,4.95E+15,2023/9/16 14:48,1,来自重庆,可控核聚变与空间曲率驱动,6411578239,男,1007,391,拘留加黑名单，谢谢
4.95E+15,12,4.95E+15,2023/9/16 14:48,0,来自重庆,早起贪黑刷微博,5244119935,女,200,223,无妄之灾
4.95E+15,12,4.95E+15,2023/9/16 14:45,0,来自辽宁,卡卡捉小羊,5043155268,女,732,5361,乘警去隔壁车厢处理化妆问题了
4.95E+15,13,4.95E+15,2023/9/16 14:43,0,来自江苏,三个没有感情的嗦螺机器人,6904417603,男,330,184,反省一下是不是惹男宝们生气了？
4.95E+15,13,4.95E+15,2023/9/16 14:43,0,来自浙江,CF苏三,5822453461,女,100,76,应该把大人的人好好曝光一下，真不知道他们亲朋好友怎么看。不过这样人估计也没请朋友好友。
4.95E+15,13,4.95E+15,2023/9/16 14:43,0,来自黑龙江,北极量子星,5907363742,男,5760,39.4万,胆子这么大吗？
4.95E+15,13,4.95E+15,2023/9/16 14:42,0,来自上海,我只是想改一个名字了,3029822353,男,938,373,估计这三个都是光棍
4.95E+15,13,4.95E+15,2023/9/16 14:42,0,来自北京,___拾瓶人,1048032111,女,1080,3.4万,不予置评，之前我遇到一个女的，非要坐我老公位子，我老公说给她坐算了，气死我了，我就A了她。顺便把我老公也打了。
4.95E+15,13,4.95E+15,2023/9/16 14:41,0,来自陕西,#NAME?,2011795171,女,378,1596,要求严办，这不是欺负人吗，
4.95E+15,13,4.95E+15,2023/9/16 14:40,0,来自陕西,宇半仙儿,1714494155,女,321,537,哎我真服了 去殴打司机吧 驾驶室宽敞
4.95E+15,13,4.95E+15,2023/9/16 14:40,0,来自河南,粘杆小吏,6068854020,男,1333,92.6万,这，乘务员在干嘛？不制止吗？
4.95E+15,13,4.95E+15,2023/9/16 14:39,0,来自云南,早安-繁鈊,7581131561,男,635,105,
4.95E+15,13,4.95E+15,2023/9/16 14:37,0,来自中国香港,HKBill1958,7758840688,男,81,8,"打人, 賠藥費+坐牢"
4.95E+15,13,4.95E+15,2023/9/16 14:36,1,来自山东,不时杯游,1919092313,女,368,117,？？？长达十分钟？？？乘警呢？？？？铁路工作人员呢？？？？？
4.95E+15,13,4.95E+15,2023/9/16 14:36,1,来自福建,瀛寰孤客,1219182541,男,492,3.5万,高铁上时常发生这种事，打人者把高铁车厢当成示威之地了。
4.95E+15,13,4.95E+15,2023/9/16 14:32,0,来自上海,sharon-tsui,1830256507,女,259,206,都什么人啊
4.95E+15,13,4.95E+15,2023/9/16 14:32,0,来自广东,黄海东的名单,2268229270,男,195,257,转发微博
4.95E+15,13,4.95E+15,2023/9/16 14:31,0,来自北京,丈青,1595091053,女,809,2350,有劲打人，不坐回会累死？——还是打人成本太低。频频出现占座纠纷，高铁方面有责任。一起告
4.95E+15,13,4.95E+15,2023/9/16 14:26,0,来自江西,心的小卖铺,6356533569,女,121,40,如今坐自己的位置上都不安全了
4.95E+15,13,4.95E+15,2023/9/16 14:25,0,来自江苏,Zinsser91,5513079938,女,83,9,各种征信拉黑下吧
4.95E+15,13,4.95E+15,2023/9/16 14:25,2,来自北京,_拾贰垚垚,7350170644,女,530,18,国庆期间要坐高铁 这让我感觉瑟瑟发抖
4.95E+15,13,4.95E+15,2023/9/16 14:24,0,来自广东,不加葱加辣啊,1836587814,女,2140,409,黑明单，谁敢和这种人同车
4.95E+15,14,4.95E+15,2023/9/16 14:23,0,来自天津,雨中曲漫话,2052764103,女,1596,26.9万,高铁上打人跑不了，该拘留拘留该判刑判刑吧
4.95E+15,14,4.95E+15,2023/9/16 14:23,1,来自山东,回笑朱颜改,6363240607,男,314,6,工作人员都跑了吧
4.95E+15,14,4.95E+15,2023/9/16 14:22,0,来自云南,FreakyJ弗雷奇,7342367887,男,246,17,打的漂亮
4.95E+15,14,4.95E+15,2023/9/16 14:17,0,来自云南,亡灵子弹,2649825831,男,10,3317,3头欺软怕硬的废物，仗着人多欺负人家女的
4.95E+15,14,4.95E+15,2023/9/16 14:16,0,来自北京,景成田,1268250792,男,206,1712,三个人打一个人，打十几分钟，周围人是直接被502粘住了吗？这是自助列车吗 没有列车员吗
4.95E+15,14,4.95E+15,2023/9/16 14:15,0,来自湖北,似墨青丝一日白,3592562355,男,155,372,一个判官不知道打不打得过
4.95E+15,14,4.95E+15,2023/9/16 14:12,0,来自上海,六毛啊啊啊,1656197921,男,277,997,必须行政拘留
4.95E+15,14,4.95E+15,2023/9/16 14:12,0,来自辽宁,大师哥歌,1269182502,男,4524,17.1万,转发微博
4.95E+15,14,4.95E+15,2023/9/16 14:12,1,来自江苏,蛋蛋说是在去学习的路上,7791711734,女,62,13,1.一直存在高铁动车位置乱坐乱换现象，可以上车后立马检查人位对应 2.出现这种事情，最直接是旁观者，他们的无作为让该女子遭受10分钟左右的折磨，真的很难相信有这么多冷漠的存在 3.乘务人员是有失职的，出现打闹事件还出现这么长时间，该反省一下内部人员问题 希望社会多点关心多点爱工作认真负责
4.95E+15,14,4.95E+15,2023/9/16 14:11,0,来自黑龙江,金柚子椰椰可,6243151729,女,238,73,真能耐啊 黑社会吗 扫黑除恶这帮人隐姓埋名了吗
4.95E+15,14,4.95E+15,2023/9/16 14:11,0,来自上海,我是小白吗_90192,3381591042,女,768,342,太嚣张了吧
4.95E+15,14,4.95E+15,2023/9/16 14:08,0,来自山东,旺旺小小仙蓓,6985679659,女,783,12,占座不管，以后这种事会越来越多
4.95E+15,14,4.95E+15,2023/9/16 14:07,0,来自黑龙江,海儿WHH,6069926402,女,760,758,唉😔现在越来越目无王法了...
4.95E+15,14,4.95E+15,2023/9/16 14:06,0,来自广东,鹿少爷的小桃子,2893538911,女,639,1197,所以乘警在哪里呢
4.95E+15,14,4.95E+15,2023/9/16 14:06,0,来自河南,ffan-天使爱美丽,1957414324,女,197,89,车上的乘警👮去哪了？
4.95E+15,14,4.95E+15,2023/9/16 14:02,0,来自山东,泰安视点,6072843935,男,988,6万,坚决不接受调解，必须严惩作孽者
4.95E+15,14,4.95E+15,2023/9/16 14:02,0,来自河北,那就感性一点,7238983422,女,136,70,简直无法无天
4.95E+15,14,4.95E+15,2023/9/16 14:01,0,来自湖北,奶茶煎蛋_,5770653601,女,1117,312,太猖狂了吧。。
4.95E+15,14,4.95E+15,2023/9/16 14:01,0,来自浙江,热心善良又多管闲事,6833639022,女,30,258,派出所可别和稀泥
4.95E+15,14,4.95E+15,2023/9/16 14:00,0,来自河北,笔时锦瑟琳枫弦,1496408392,女,578,1205,光天化日 无法无天 叉出去 以后永远不要让他们出行 拉黑名单 关小黑屋
4.95E+15,15,4.95E+15,2023/9/16 13:58,0,来自陕西,点点的妈妈YXY,5572315047,女,603,164,再不严惩，这个世道还成不成了！恶鬼横行
4.95E+15,15,4.95E+15,2023/9/16 13:58,2,来自四川,杨心Fly,1852000753,女,216,194,太嚣张了，拉入黑名单啊！
4.95E+15,15,4.95E+15,2023/9/16 13:58,0,来自上海,我的心只有这么大呀,7796453276,男,80,2,这种人为啥要打码！！！！！！
4.95E+15,15,4.95E+15,2023/9/16 13:54,0,来自江苏,愿你们永远在我身边,2140870663,女,776,427,不和解
4.95E+15,15,4.95E+15,2023/9/16 13:54,0,来自贵州,phenixjoy,1525808495,女,3233,294,有些人为什么那么野蛮
4.95E+15,15,4.95E+15,2023/9/16 13:54,0,来自浙江,金枪鱼柠檬鲨,7516971132,女,251,5060,这得黑名单了吧，不给点惩罚吗
4.95E+15,15,4.95E+15,2023/9/16 13:53,1,来自广东,清如玉,5281214729,女,204,328,10分钟没有工作人员来 想想可怕
4.95E+15,15,4.95E+15,2023/9/16 13:53,0,来自山东,De-congr,2111772657,女,153,263,太嚣张了吧
4.95E+15,15,4.95E+15,2023/9/16 13:52,0,来自山东,ULTIMATE-DESIGN,5539799276,男,645,6.2万,还手的话会被判互殴吗？会罚款吗？
4.95E+15,15,4.95E+15,2023/9/16 13:51,0,来自北京,cs182,1597376190,男,761,34.8万,希望警方严格执法，别和稀泥
4.95E+15,15,4.95E+15,2023/9/16 13:48,0,来自广东,柠檬Shirley茶,2300168032,女,1482,176,扫黑除恶啦
4.95E+15,15,4.95E+15,2023/9/16 13:43,0,来自天津,zj4873,1415944565,男,163,166,等个处理结果！
4.95E+15,15,4.95E+15,2023/9/16 13:42,0,来自陕西,那年冬天风在吹yc,5181247537,女,822,951,在飞机上我也遇到过类似这种人，后排那人两只脚岔开直接伸到我的座位扶手上，还一直捶椅子背，一路上太憋屈了。
4.95E+15,15,4.95E+15,2023/9/16 13:39,0,来自山西,肉桃子_,2806510327,女,713,393,此生别让他们三坐高铁，算了什么都别坐了
4.95E+15,15,4.95E+15,2023/9/16 13:27,0,来自湖北,那年六月初七,6133639118,男,469,54,处罚不痛不痒
4.95E+15,15,4.95E+15,2023/9/17 11:45,2,来自江苏,大闸蟹味酸奶,6483849281,女,107,4,把打人的放在主语能难死吗？
4.95E+15,15,4.95E+15,2023/9/16 14:31,2,来自河北,谈12125,7770747335,男,49,11,十分钟，没人管，冷漠社会，南京法官高兴了
4.95E+15,15,4.95E+15,2023/9/16 14:12,2,来自山东,rosy的脸蛋紫,7576292624,女,168,22,@中国铁路 哇塞好文明啊  好文明的乘车方式  快点拍个宣传片 标题就叫快来学最文明的乘车出行方式
4.95E+15,16,4.95E+15,2023/9/22 15:05,0,来自辽宁,汉弗莱爵士_,6296085616,女,15,6,拘五天确实少了
4.95E+15,16,4.95E+15,2023/9/21 7:31,0,来自四川,WaterWaiter,1497778545,女,205,300,强烈建议不按座位号入座犯法至少处以行政拘留并罚款，并且会高铁被列入黑名单，我看谁还故意坐错
4.95E+15,16,4.95E+15,2023/9/20 22:18,0,来自海南,陈友坚,2641541391,男,133,48,这让我想起了#北京政法职业学院 事件！！！简直是如出一辙！！但愿我国社会上没有这么多“政法职业学院”吧。
4.95E+15,16,4.95E+15,2023/9/20 16:34,0,来自内蒙古,健身阿拉,5222914009,男,133,29,谁告诉你们的打了十分钟？
4.95E+15,16,4.95E+15,2023/9/20 14:39,1,来自北京,薛定谔的超能猫,1746045460,男,828,758,相信最终的调查报告
4.95E+15,16,4.95E+15,2023/9/20 14:30,0,来自海南,不爱运动的小黄人,7861565462,男,102,4,老不要脸的哪来的心理创伤？妈的早点去屎吧
4.95E+15,16,4.95E+15,2023/9/20 14:11,0,来自北京,灵魂工程铸造师王富贵,2146996141,男,87,310,老比登
4.95E+15,16,4.95E+15,2023/9/20 14:04,0,来自广东,宇宙之舟202004,7437305483,男,287,19,如果我就赠他妈的全家捅
4.95E+15,16,4.95E+15,2023/9/19 22:13,0,来自浙江,随囍自在,6407690426,女,192,22,@中国铁路
